our_number,child_key_stage2,test_date,result_norm,quality_score,risk_level,risk_score_ml,risk_bucket_ml,ogrn_naprav,name_naprav,ogrn_area,name_area
25-11-20804-000030-0,DOC|16978187,2025-12-20,недостаточный,1,medium,0.9994309321432843,high,1026601507261,"Муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 10 с углубленным изучением отдельных предметов""",1036601470025,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 9
25-11-74682-000039-8,DOC|N15667234,2025-11-12,недостаточный,2,medium,0.9994195738749677,high,1213600003209,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Отрадненская гимназия""",1193668014737,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр"""
25-11-70089-000064-8,DOC|0545648,2025-11-24,недостаточный,0,low,0.9994045176138325,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
25-11-40849-000131-6,DOC|406037397,2025-11-14,недостаточный,2,medium,0.9994045148639846,high,1026801158603,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа №9""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-74917-000086-9,DOC|10937116,2025-12-17,достаточный,2,medium,0.9994008561811795,high,1023601577174,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 95 имени Героя России Крынина Александра Эдуардовича,1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов
25-11-70089-000078-4,DOC|0545649,2025-11-25,недостаточный,0,low,0.9993928877886192,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
25-11-50285-000088-6,DOC|1838706,2025-11-19,достаточный,2,medium,0.9993644663944554,high,1157154029119,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 18 имени Героя Советского Союза Евгения Федоровича Волкова""",1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21"""
25-11-50264-000200-9,DOC|556188,2025-11-15,недостаточный,1,medium,0.9993252197902743,high,1026602951231,Муниципальное автономное общеобразовательное учреждение гимназия № 174 имени Л.Я. Драпкина,1026602319402,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 171
25-11-10704-000021-4,DOC|642649,2025-10-14,достаточный,1,medium,0.9993237070194673,high,1035005523464,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №29""",1035005507734,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛИЦЕЙ № 15"""
26-11-10701-000003-1,DOC|9604300,2026-01-20,недостаточный,2,medium,0.999305202664474,high,1024840843103,муниципальное бюджетное общеобразовательное учреждение средняя школа № 2 г. Липецка,1194827011081,муниципальное автономное общеобразовательное учреждение инженерно-технологическая школа № 27 города Липецка
25-11-50264-000192-2,DOC|557457,2025-10-18,достаточный,0,low,0.9993033846460275,high,1026602951231,Муниципальное автономное общеобразовательное учреждение гимназия № 174 имени Л.Я. Драпкина,1026602319402,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 171
25-11-40849-000122-2,DOC|405462488,2025-11-14,недостаточный,2,medium,0.9992697574947286,high,1036888177732,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 24""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
26-11-10696-000004-7,DOC|404925851,2026-01-14,недостаточный,1,medium,0.9992685941174211,high,1094703003317,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа ""Лесколовский центр образования""",1154703002706,Муниципальное общеобразовательное бюджетное учреждение Средняя общеобразовательная школа Муринский центр образования № 1
26-11-10696-000003-9,DOC|405837954,2026-01-14,недостаточный,1,medium,0.9992685941174211,high,1094703003317,"Муниципальное общеобразовательное учреждение ""Средняя общеобразовательная школа ""Лесколовский центр образования""",1154703002706,Муниципальное общеобразовательное бюджетное учреждение Средняя общеобразовательная школа Муринский центр образования № 1
25-11-40686-000009-5,DOC|0584949,2025-11-14,достаточный,1,medium,0.9991937388603865,high,1034316537177,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С УГЛУБЛЕННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ № 32"" ГОРОДА КИРОВА",1114345025024,"Кировское областное государственное общеобразовательное бюджетное учреждение ""Центр дистанционного образования детей"""
25-11-15544-000056-4,DOC|2228159,2025-11-12,достаточный,2,medium,0.999165547440229,high,1033600024611,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 69,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова
25-11-70089-000052-6,DOC|0682318,2025-11-25,недостаточный,0,low,0.9991651287278026,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
25-11-70089-000053-9,DOC|0594933,2025-11-25,недостаточный,0,low,0.9991651287278026,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
26-11-40842-000018-8,DOC|566097,2026-02-21,достаточный,2,medium,0.9991434392188889,high,1026602318710,Муниципальное автономное общеобразовательное учреждение лицей № 12,1026605403868,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 71
25-11-30830-000372-9,DOC|3510352,2025-10-22,достаточный,1,medium,0.9991356448435981,high,1037739147929,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1517»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
26-11-10697-000002-9,DOC|2132592,2026-01-12,недостаточный,1,medium,0.9991049631905602,high,1024700881754,"Муниципальное бюджетное общеобразовательное учреждение ""Полянская средняя общеобразовательная школа""",1024700878784,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 7
26-11-10704-000011-3,DOC|3073753,2026-02-24,недостаточный,2,medium,0.9990808020125519,high,1025002035926,"Муниципальное автономное общеобразовательное учреждение городского округа Королёв Московской области ""Гимназия №9""",1035005507734,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЛИЦЕЙ № 15"""
26-11-10710-000001-4,DOC|1220062,2026-01-22,достаточный,1,medium,0.9990681453476509,high,1025602986254,"Муниципальное  бюджетное общеобразовательное учреждение ""Гирьяльская основная общеобразовательная школа"" Беляевского района Оренбургской области",1025602986122,"Муниципальное бюджетное общеобразовательное учреждение ""Беляевская средняя общеобразовательная школа"" Беляевского района Оренбургской области"
25-11-70284-000710-5,DOC|011749884,2026-02-11,недостаточный,1,medium,0.9990132289260173,high,1027739618246,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2001""",1115074013130,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2083»
25-11-40705-000096-5,DOC|406146251,2025-12-19,достаточный,2,medium,0.9989657139002118,high,1025801209939,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 50,1025801436946,Муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 20 г.Пензы
25-11-50285-000090-8,DOC|8764811,2025-11-19,недостаточный,2,medium,0.9989614114060206,high,1157154029119,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 18 имени Героя Советского Союза Евгения Федоровича Волкова""",1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21"""
25-11-74682-000071-6,DOC|3161104,2025-12-17,недостаточный,1,medium,0.9989152644001269,high,1023600937029,"Муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский лицей""",1193668014737,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр"""
25-11-50285-000083-2,DOC|1389051,2025-10-16,достаточный,1,medium,0.9988718830119434,high,1027100684720,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 25 с углубленным изучением отдельных предметов»,1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21"""
25-11-60225-000003-7,DOC|404924187,2025-09-30,достаточный,1,medium,0.9988296153970414,high,1116381001659,государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа с. Надеждино муниципального района Кошкинский Самарской области,1116381001659,государственное бюджетное общеобразовательное учреждение Самарской области средняя общеобразовательная школа с. Надеждино муниципального района Кошкинский Самарской области
25-11-30830-000367-6,DOC|1110002593,2025-10-22,достаточный,2,medium,0.9987891810894421,high,5137746233059,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1234»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
25-11-10840-000133-1,DOC|556189,2025-11-15,недостаточный,1,medium,0.9987878818864836,high,1026602951231,Муниципальное автономное общеобразовательное учреждение гимназия № 174 имени Л.Я. Драпкина,1026602960185,Муниципальное автономное общеобразовательное учреждение средняя общеобразовательная школа № 170 с углубленным изучением отдельных предметов
25-11-74682-000049-9,DOC|3161104,2025-11-12,недостаточный,2,medium,0.9987407018844026,high,1023600937029,"Муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский лицей""",1193668014737,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр"""
25-11-10633-000082-1,DOC|2581608,2025-11-20,достаточный,2,medium,0.9987261139721615,high,1022201138255,"муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа №88 с кадетскими классами""",1032202260672,"Муниципальное бюджетное общеобразовательное учреждение ""Гимназия № 27"" имени Героя Советского Союза В.Е. Смирнова"""
26-11-10697-000001-0,DOC|N17448578,2026-01-12,недостаточный,1,medium,0.9987086927285858,high,1024700881260,"Муниципальное бюджетное общеобразовательное учреждение ""Каменногорский центр образования""",1024700878784,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 7
25-11-70562-000327-1,DOC|2887018,2025-10-16,достаточный,2,medium,0.9986734211964966,high,1023900773665,муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 9 имени Героя Советского Союза Дьякова Петра Михайловича,1023901012486,муниципальное автономное общеобразовательное учреждение города Калининграда лицей 35 им. Буткова В.В.
26-11-50140-000013-9,DOC|1294301,2026-02-17,достаточный,1,medium,0.9986590375474781,high,1235000092612,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР ""СТАРТ"" ИМ. К.Д. УШИНСКОГО""",1205000119323,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""МИСАЙЛОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 1"""
25-11-50285-000078-4,DOC|010212363,2025-10-16,недостаточный,1,medium,0.9986165738064327,high,1027100688185,муниципальное бюджетное общеобразовательное учреждение Центр образования №3,1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21"""
25-11-20676-000136-2,DOC|491020143467,2025-11-17,достаточный,2,medium,0.9985858743627963,high,1025501867467,"Муниципальное бюджетное общеобразовательное учреждение ""Петровская средняя общеобразовательная школа № 2 Омского муниципального района Омской области""",1025501379584,бюджетное общеобразовательное учреждение города Омска Гимназия № 140
25-11-30659-000097-8,DOC|010183617,2025-12-23,достаточный,1,medium,0.9985077862052731,high,1135001006238,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА БАЛАШИХА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №30""",1145012004191,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА БАЛАШИХА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА №15"""
25-11-70089-000075-9,DOC|0682295,2025-11-26,недостаточный,0,low,0.9984916717801191,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
25-11-70089-000056-0,DOC|0594938,2025-11-25,недостаточный,0,low,0.9984815280193132,high,1222900007483,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДСКОГО ОКРУГА ""ГОРОД АРХАНГЕЛЬСК"" ""СРЕДНЯЯ ШКОЛА № 7 ИМЕНИ ВЛАДИМИРА НИКОЛАЕВИЧА БУЛАТОВА""",1022900530619,"муниципальное бюджетное общеобразовательное учреждение городского округа ""Город Архангельск"" ""Средняя школа № 28 имени Жореса Иванович Алфёрова"""
25-11-74682-000041-2,DOC|N15697915,2025-11-12,достаточный,2,medium,0.9984417095519278,high,1213600003209,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Отрадненская гимназия""",1193668014737,"муниципальное бюджетное общеобразовательное учреждение Новоусманского муниципального района Воронежской области ""Новоусманский образовательный центр"""
26-11-10859-000007-4,DOC|406085225,2026-02-16,недостаточный,1,medium,0.9984403665058237,high,1027100970126,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 39 имени Героя Советского Союза Алексея Арсентьевича Рогожина""",1027100971479,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 19»
25-11-10859-000057-8,DOC|406085225,2025-11-19,недостаточный,1,medium,0.9984342037876762,high,1027100970126,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 39 имени Героя Советского Союза Алексея Арсентьевича Рогожина""",1027100971479,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 19»
25-11-30830-000366-8,DOC|25753579306,2025-10-22,достаточный,2,medium,0.9984189425070022,high,1037739439319,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1231 ИМЕНИ В.Д. ПОЛЕНОВА""",1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
25-11-20676-000134-3,DOC|2537943,2025-11-17,достаточный,2,medium,0.9983998907271872,high,1025501816570,"Муниципальное бюджетное образовательное учреждение ""Бобринская средняя общеобразовательная школа Нововаршавского муниципального района Омской области""",1025501379584,бюджетное общеобразовательное учреждение города Омска Гимназия № 140
25-11-10860-000055-6,DOC|N14664252,2025-11-19,достаточный,2,medium,0.9983833637732786,high,1027100595070,"Муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 43""",1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова"""
25-11-50121-000030-4,DOC|N113069995,2025-11-12,недостаточный,2,medium,0.998368166576518,high,1033600031904,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 4,1033600036392,муниципальное бюджетное общеобразовательное учреждение «Лицей «Многоуровневый образовательный комплекс №2»
26-11-30619-000002-1,DOC|7312079,2026-02-18,недостаточный,1,medium,0.9983497414704784,high,1022800511051,Муниципальное автономное общеобразовательное учреждение Гимназия № 25 города Благовещенска,1022800518355,"Муниципальное автономное общеобразовательное учреждение ""Школа № 28 г. Благовещенска"""
25-11-40849-000136-9,DOC|3053207,2025-11-14,достаточный,2,medium,0.9983341231491009,high,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-30528-000007-5,DOC|406177623,2025-12-12,недостаточный,1,medium,0.9983124228621152,high,1020201700353,Муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа № 5 г. Благовещенска,1020201700353,Муниципальное общеобразовательное бюджетное учреждение средняя общеобразовательная школа № 5 г. Благовещенска
25-11-30830-000371-0,DOC|3224499,2025-10-22,достаточный,1,medium,0.9983000614893048,high,1047721006740,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1420»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
26-11-50136-000002-1,DOC|2369676,2026-01-14,достаточный,2,medium,0.9982983959242248,high,1024700531085,Муниципальное общеобразовательное бюджетное учреждение Волховская городская гимназия №3 имени Героя Советского Союза Александра Лукьянова,1024701480000,"Муниципальное общеобразовательное учреждение ""Киришская средняя общеобразовательная школа №3"""
25-11-70283-000133-4,DOC|766696,2025-10-15,достаточный,1,medium,0.9982616035693059,high,5147746149766,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 183»,1027739482022,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 1557 имени Петра Леонидовича Капицы»
25-11-40849-000133-4,DOC|406055561,2025-11-14,достаточный,2,medium,0.9982424671685824,high,1026801116198,муниципальное бюджетное общеобразовательное учреждение Бондарская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-40849-000126-5,DOC|0460402,2025-11-14,достаточный,2,medium,0.9982243968807775,high,1026801014492,Александро-Верховский филиал муниципального бюджетного общеобразовательного учреждения Сатинская средняя общеобразовательная школа,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-10860-000070-1,DOC|9882012,2025-12-23,достаточный,1,medium,0.9982219599015166,high,1037100320730,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 4""",1027100595830,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 44 имени Маршала Советского Союза Г.К. Жукова"""
25-11-30830-000783-6,DOC|1759181,2025-11-26,достаточный,2,medium,0.9981840501189876,high,1147746225164,Государственное бюджетное общеобразовательное учреждение города Москвы «Школа № 2094»,1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
25-11-40849-000139-1,DOC|1897897,2025-11-14,достаточный,2,medium,0.9981767516012018,high,1026801118882,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 4""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-30830-000355-7,DOC|65938373060,2025-10-22,достаточный,2,medium,0.9981202487306172,high,1037739439319,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ГОРОДА МОСКВЫ ""ШКОЛА № 1231 ИМЕНИ В.Д. ПОЛЕНОВА""",1027700388363,Государственное бюджетное общеобразовательное учреждение города Москвы «Пушкинская школа № 1500»
26-11-10859-000005-8,DOC|405296247,2026-02-16,достаточный,1,medium,0.9980730317808286,high,1157154026435,"муниципальное бюджетное общеобразовательное учреждение ""Центр образования № 47""",1027100971479,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 19»
25-11-15544-000046-0,DOC|1973564,2025-11-12,достаточный,2,medium,0.9980527535599959,high,1033600076883,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 61,1023601542535,Муниципальное бюджетное общеобразовательное учреждение гимназия имени Андрея Платонова
25-11-50121-000040-7,DOC|N113069995,2025-12-17,недостаточный,1,medium,0.9980350701948504,high,1033600031904,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 4,1033600036392,муниципальное бюджетное общеобразовательное учреждение «Лицей «Многоуровневый образовательный комплекс №2»
25-11-20804-000031-3,DOC|2399158,2025-12-20,недостаточный,1,medium,0.9980255355981517,high,1036601474140,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 3,1036601470025,Муниципальное автономное общеобразовательное учреждение Средняя общеобразовательная школа № 9
25-11-50285-000114-9,DOC|0286341,2025-12-23,достаточный,3,high,0.9980202515882486,high,1027100684720,муниципальное бюджетное общеобразовательное учреждение «Центр образования № 25 с углубленным изучением отдельных предметов»,1027100687085,"МУНИЦИПАЛЬНОЕ БЮДЖЕТНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ОБРАЗОВАНИЯ № 21"""
26-11-40875-000006-9,DOC|2416687,2026-01-26,недостаточный,1,medium,0.9979723431615791,high,1147611013318,Муниципальное общеобразовательное учреждение «Левобережная средняя школа города Тутаева» Тутаевского муниципального района,1027600692998,государственное общеобразовательное учреждение Ярославской областиСредняя школа Провинциальный колледж
25-11-10696-000212-2,DOC|N13242719,2025-10-07,достаточный,1,medium,0.9978862588603274,high,1204700014881,муниципальное общеобразовательное бюджетное учреждение «Муринская средняя общеобразовательная школа № 5»,1154703002706,Муниципальное общеобразовательное бюджетное учреждение Средняя общеобразовательная школа Муринский центр образования № 1
25-11-70562-000364-5,DOC|5043185,2025-11-19,достаточный,1,medium,0.9977892257637304,high,1023901006634,Муниципальное автономное общеобразовательное учреждение города Калининграда средняя общеобразовательная школа № 24,1023900593969,Муниципальное автономное общеобразовательное учреждение города Калининграда гимназия № 40 имени Ю.А.Гагарина
25-11-20659-000047-0,DOC|1291783,2025-10-28,достаточный,2,medium,0.9977655348788168,high,1024000959355,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа № 1 им. С.Т. Шацкого города Обнинска,1024000959421,Муниципальное бюджетное общеобразовательное учреждение Средняя общеобразовательная школа  5 города Обнинска
26-11-74917-000009-4,DOC|0341652,2026-02-13,недостаточный,2,medium,0.9977595573590808,high,1033600018528,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 18,1033600019815,муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 88 с углубленным изучением отдельных предметов
26-11-40849-000042-6,DOC|0594203,2026-02-18,достаточный,1,medium,0.9977152375238578,high,1236800005210,"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 17""",1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
25-11-50096-000010-5,DOC|011337166,2025-12-03,недостаточный,1,medium,0.9977132175657395,high,1022801199376,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА С. ЕРКОВЦЫ,1022801199354,Муниципальное общеобразовательное бюджетное учреждение «Средняя общеобразовательная школа №1 с. Ивановка»
26-11-40856-000001-0,DOC|005080,2026-02-16,достаточный,1,medium,0.9976810365372694,high,1027101414053,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 2»,1027101414053,Муниципальное бюджетное общеобразовательное учреждение «Средняя общеобразовательная школа № 2»
25-11-60135-000037-7,DOC|2318297,2025-10-07,достаточный,1,medium,0.9976802780418769,high,1024701896240,Муниципальное казенное общеобразовательное учреждение Федоровская средняя общеобразовательная школа,1024701895338,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя общеобразовательная школа № 1 г. Тосно с углубленным изучением отдельных предметов"""
25-11-40849-000141-7,DOC|3146120,2025-11-14,недостаточный,2,medium,0.9975917409876464,high,1026800857951,Муниципальное бюджетное общеобразовательное учреждение Сосновская средняя общеобразовательная школа №1,1036888179393,"муниципальное автономное общеобразовательное учреждение ""Средняя общеобразовательная школа № 22 имени Героя Российской Федерации Д.Е. Иванова"""
